Name;Art;Longitude;Latitude;Link
Feste Gordelyn;Festung-X;-.731142;30.792572;
Verfallener Wehrhof;Sonstige_Privathaus-X;-1.461286;32.274785;
Trutzfels;Festung;-.933903;30.905304;
Karlittas Hütte;Sonstige_Privathaus-X;-3.479058;31.342538;
Ariolans Turm;Sonstige_Privathaus-X;-.695845;32.072546;
Sommerpavillion der Nostrischen Könige;Sonstige_Privathaus;-3.228377;30.041674;
Einsiedlerhöhle von Fredgar;Sonstige_Privathaus-X;-.798609;31.894733;
Höhle des Lepitopir;Sonstige_Privathaus-X;-1.641784;32.767436;
Leuchtfeuer;Festung-X;-3.450494;30.044146;
Leuchtfeuer am Huk von Salza;Festung-X;-4.099216;31.011414;
Ruun suvii Urgutz;Sonstige_Sakralbauwerk;-1.359544;31.287338;
Adler von Gevinsbar;Sonstige_Ruine-X;-1.605675;30.394095;
Orkenhort;Dorf;-1.650262;33.172353;Orkenhort (Dorf)
Tempel im Greifengras;Sonstige_Sakralbauwerk;-1.269426;35.037733;
Klause;Sonstige_Privathaus-X;-.985244;32.980510;
Krayenhorst;Dorf;.785989;32.364018;
Verlassene Bergbausiedlung;Dorf;8.25950936600178E-02;35.5865313308908;
Burgheym;Festung;9.851978936534961;30.5797276742674;
Löwenstein;Festung;9.961603396758248;30.778145156439;
Kurkum;Festung_Karte;9.246270580490814;29.64094363654865;
Festung Freudenberg;Festung;6.5747959629163;31.31062174631191;
Burg Radromsprung;Festung;7.265392383082379;31.05571534109158;
Zwergenfeste;Festung;9.220777702975948;28.83679275547316;
Trollfeste Viereichen;Festung;7.77063038704845;31.7734337269834;
Burg Ehrenstein;Festung;6.331002418294933;31.86835299376889;
Schloß Salvunk;Festung;9.040558158730709;30.9778147541303;
Burg Arkenheim;Festung;8.368508850829956;32.09526800460512;
Burg Trutzburg;Festung;6.638438387985709;30.8971214271311;
Burg Dogulstein;Festung;7.84847887495587;31.2032008828555;
Thurm Ysilische Wehr;Festung;7.39037046534683;32.405531455144;
Burg Moorwacht;Festung;8.91480227028817;31.7662265240871;
Burg Tobelstein;Festung_Karte;6.650778855228213;32.43623341071889;
Burg Weißbrunn;Festung;8.12394275524366;31.097078790944;
Burg Freudenfelden;Festung;8.29461059411761;31.1428050095769;
Zehnthof Kurkum;Festung;9.23817738358671;29.6289637323528;
Thurm Benderhus;Festung;6.48572983606925;31.7492257288836;
Wirtshaus Zum Bauern;Sonstige_Gaststaette-X;9.31302786640667;31.0074023073633;
Turm Alte Wacht;Festung;6.12044652614019;29.9180423928737;
Turm Hochenlachenwart;Festung;5.75814589139607;31.1978213277222;
Schwarze Mühle auf der Aschenheide;Sonstige_Werkstaette-X;7.53109657810254;30.6586450475815;
Kaschemme Kurkumpalast;Sonstige_Gaststaette-X;7.83051383928492;29.8328833346227;
Rondratempel;Sonstige_Sakralbauwerk-X;9.148386614822195;30.06819742159133;
Festung Perlstein;Festung-X;10.79663962350277;30.40155462988331;
Turm Bergenhus;Festung-X;8.27065721322302;31.7438461737504;
Traschmalgor;Festung_Karte-X;6.482615;29.585113;
Burg Laescadir;Festung-X;7.11151191194042;31.8541270539826;
Klause mit Boronanger;Sonstige_Sakralbauwerk-X;6.88395479344181;32.1500025863131;
Klosterruine;Sonstige_Ruine-X;6.876472024102347;31.94760840311151;
Burg Isenborn;Festung;6.02762142646021;31.5259741908524;
Hof Weidenbaum;Sonstige_Privathaus-X;9.13038269833949;31.152957238893;
Verlassener Bauernhof;Sonstige_Privathaus-X;7.6388867921282;32.2925607973451;
Noioniten-Kloster;Sonstige_Sakralbauwerk-X;8.994386953945973;13.67410750058557;
Crongefängnis Tashcár;Festung-X;9.257520547952556;12.99127883742265;Tashcár
Fort;Festung-X;4.816046992079324;12.10815156391636;
Burg;Festung-X;8.129154432184198;8.941365695488253;
Ruine einer Echsenstadt;Sonstige_Ruine-X;8.095553129631112;8.734237361036055;
Mamorbruch;Sonstige_Werkstaette-X;1.559727979233496;13.46118703723188;
Festung zwischen Lowangen und Arsingen;Festung;1.811401;33.802536;
Feste Greyfensteyn;Festung-X;2.164820;33.158804;
Geheimlager des Horasiats;Dorf-X;2.121865;38.849839;
Festung Svallter Moor;Festung;1.758463;34.104106;
Festung bei Sternfeld;Festung;1.810039;34.674655;
Festungbei Theringen;Festung-X;.908163;34.320155;
Gut Handertal;Dorf;2.389810;33.968562;
Hilgerds Heim;Sonstige_Gaststaette-X;.971759;35.528546;
Kupfermine;Sonstige_Werkstaette-X;1.720772;35.005136;
Wirtshaus Zum röhrenden Firunshirsch;Sonstige_Gaststaette-X;1.129396;35.141524;
Hof Aberdan;Sonstige_Privathaus-X;2.532760;33.611659;
Gehöft bei Hilvalla;Sonstige_Privathaus-X;1.208274;35.260174;
Babtildas/Gloranas Hütte;Sonstige_Privathaus-X;1.818752;34.942889;
Kloster Golgaris Gnade;Sonstige_Sakralbauwerk-X;2.56855553001172;33.1644590600235;
Weggasthaus "Zum Sandwirt";Dorf-X;.981245461476129;34.8799819606678;
Hof Holbringer;Sonstige_Privathaus-X;1.13694243729097;34.7912193009687;
Fährstation;Dorf-X;2.71826479934884;34.1143091780567;
Magierturm;Sonstige_Privathaus-X;1.92440983420063;33.9624091734344;
Hexenhaus;Sonstige_Privathaus-X;1.81961379278679;33.9247522875014;
Geisterstadt;Dorf;1.8435690899192;35.9104737116224;
Verlassene Kupfermine;Sonstige_Werkstaette;1.63696926346554;35.4824921355954;
Siedlung der Swafnir-Kinder;Dorf-X;-6.089823;34.672155;
Herberge Adlerfels;Sonstige_Gaststaette-X;-5.600148;32.757461;
Herberge Alt-Nostria;Sonstige_Gaststaette-X;-3.545297;32.639326;
Herberge Golfblick;Sonstige_Gaststaette-X;-4.350464;33.150014;
Herberge Langschiff;Sonstige_Gaststaette-X;-5.394289;32.973962;
Thorstörhof;Sonstige_Privathaus-X;-4.327950;34.823902;
Laugstadir;Sonstige_Privathaus-X;-1.652304;38.871368;
Leuchtturm Gjaklskerhage;Dorf-X;-2.785987;39.047219;
Olmsjumhof;Sonstige_Privathaus-X;-4.307721;34.851809;
Rekheim;Sonstige_Privathaus-X;-1.679732;38.920166;
Spangarsheide;Sonstige_Privathaus-X;-1.657201;38.861457;
Laskorhof;Sonstige_Privathaus-X;-4.395117;34.792689;
Tempel des Namenlosen;Sonstige_Sakralbauwerk-X;-4.86198028001393;33.0469192828171;
Sturbraeg-Mine;Sonstige_Werkstaette-X;-4.7931130324501;35.1498218471356;
Saphirmine;Sonstige_Werkstaette-X;-2.99620640986528;37.9739951304006;
Fährstation Tjiolia;Dorf-X;-3.95434675561641;32.864928232167;
Fährstation Angbodirtal;Dorf-X;-3.97530596389917;33.1715628747641;
Gjar Asgeif;Festung-X;-7.62340587414529;38.2600770704238;
Feuerturm auf Runin;Festung-X;-5.05959439490242;32.449430026014;
Castello Firdayon;Sonstige_Ruine-X;9.491524742594624;14.82345518004321;
Ruine eines Totenkrals;Sonstige_Ruine-X;9.72426952122893;14.80282069924896;
Saphirna;Festung;11.95881448618782;16.47788051472698;
Mine;Sonstige_Werkstaette-X;12.07328916869107;16.56186866871605;
Gewürzplantage;Sonstige_Werkstaette-X;12.02175446299647;16.50663016931865;
Gewürzplantage;Sonstige_Werkstaette-X;11.98897225188206;16.40215035854326;
Totenkral;Sonstige_Sakralbauwerk-X;9.658567574021383;14.75737201588893;
Totenkral;Sonstige_Sakralbauwerk-X;9.700646510693558;14.80762618328904;
Totenkral;Sonstige_Sakralbauwerk-X;9.717990819515183;14.77258090455365;
Totenkral;Sonstige_Sakralbauwerk-X;9.776291811289388;14.81582716952954;
Geheimer Flottenstützpunkt;Festung-X;7.878589648740526;16.45640029981163;
Smaragdmine Santobal;Sonstige_Werkstaette-X;12.1010056235052;16.606915860247;
Burg Hohenstein;Festung-X;2.97576300521975;32.7340946493609;
Dragentodt;Festung;4.76368263874753;33.7202774983589;
Dornstein;Festung;3.692240123035682;32.02440905985238;
Blauenburg;Festung;4.239337828544432;31.97118342637357;
Räuberlager;Sonstige_Privathaus-X;5.15292507828463;33.4109530781952;
Feste Imrâl;Festung-X;5.4643190299143;33.284533532563;
Donnerschalck;Festung-X;5.80578403596697;32.0706685073031;
Nalgardis;Festung-X;5.85395941497443;31.813780390483;
Burg Aarfold;Festung-X;3.89836675393045;33.8628357093909;
Ilkenstein;Festung-X;5.990344506713869;32.45076456288248;
Burg Klöppelstein;Festung-X;5.798094089933579;32.46022924414358;
Heidenstein;Festung;5.150788133315376;31.89920724360355;
Burg Aarenstein;Festung-X;5.848319263590406;32.5802796129754;
Burg Distelstein;Festung;4.00316279534429;33.0101762207657;
Burg Waldstein;Festung-X;4.99423392985796;33.6395841713596;
Gut Hohenhain;Sonstige_Privathaus-X;3.0775655127677;32.5382443797909;
Gut Orkenwall;Sonstige_Privathaus-X;3.58956839064363;33.6271008014857;
Kloster Drachenwacht;Sonstige_Sakralbauwerk-X;7.62990427429273;34.2093135226928;
Gut Kleingras;Sonstige_Privathaus-X;5.21879687574475;32.9456215591663;
Zweileuen;Sonstige_Sakralbauwerk-X;6.16235983273822;33.0577300871615;
Burg Bernenburg;Festung-X;4.92237378717419;33.5830988424602;
Burg Weißenstein;Festung-X;3.61052823767234;32.3822372809258;
Biberstein;Festung;4.34150366173444;32.1598478726982;
Acheburg;Festung;3.619900124440312;33.68469904694533;
Acheburg;Sonstige_Ruine;3.619900124440312;33.68469904694533;
Gut Wolfegg;Sonstige_Privathaus-X;7.01270485449618;34.0610171195186;
Kloster der Gurvaniaten;Sonstige_Sakralbauwerk-X;4.87746119799684;33.4028837454952;
Gestüt Altentrallop;Sonstige_Werkstaette;5.064558125750958;33.53479689254075;
Burg Drôlenhorst;Festung-X;6.80910111689216;33.953426016853;
Burg Hölderlingen;Festung-X;5.11100666171909;32.8245815686674;
Kloster der Gurvaniaten;Sonstige_Sakralbauwerk-X;7.31252069994753;33.9309939724384;
Hammerwerk;Sonstige_Werkstaette-X;6.64741643459961;34.7176814827879;
Tatzelschlund;Festung-X;7.0606122550313;34.6074006025556;
Wehrhof;Sonstige_Privathaus-X;4.936278653529174;33.12348463073623;
Wirtshaus Zum Goldenen Bären;Sonstige_Gaststaette-X;5.67730386962276;33.1222847487609;
Inquisitionsturm;Festung-X;6.97976895576612;33.7866598077212;
Blaufüchsen-Hof;Sonstige_Privathaus-X;4.940047390175913;33.09178099940363;
Gasthaus Seeblick;Sonstige_Gaststaette-X;5.133952032004885;33.64702883248075;
Freihofer Gehöft;Sonstige_Privathaus-X;5.248674576407122;34.71106998425544;
Wehrturm;Festung-X;4.814012022555634;34.56944260216631;
Herberge Schwan und Reiher;Sonstige_Gaststaette-X;5.5186127211961;33.9292180187532;
Drakensteen;Sonstige_Gaststaette_Karte-X;7.48318981631336;34.1635873040599;
Brücknerhaus;Festung-X;5.057291688109562;33.41826210817451;
Nachtschattensturm;Sonstige_Privathaus;4.717445034647021;32.84292864037735;
Hexenschloss;Sonstige_Privathaus-X;5.51561790983834;32.5023634475431;
Turm von Idramun;Sonstige_Privathaus-X;4.25167912212566;33.9058721504571;
Herberge Ogerbau;Sonstige_Gaststaette-X;6.42584702257871;33.0254527563618;
Branwyns Hof;Sonstige_Privathaus-X;4.892940185733021;34.60420637130176;
Luzelins Grotte;Sonstige_Privathaus-X;3.92531430743687;32.7492677968015;
Dragenfeld;Sonstige_Ruine;7.038654047015791;33.81927237097854;
Rüstertrutz;Festung-X;5.4134180955133;34.8628777773087;
Gasthaus Greifenstube;Sonstige_Gaststaette-X;5.05067555702571;33.57813273438187;
Eulangelturm;Festung-X;2.480689;32.723724;
Wirtshaus Bärentatze;Sonstige_Gaststaette-X;6.60849155189996;32.9608980947625;
Isaldirs Höhle;Sonstige_Privathaus;6.79413025383304;33.3267078438256;
Feste Efferddorn;Festung-X;4.8984204062796;33.0021068880657;
Kloster Domina Rondra trans Aquae;Sonstige_Sakralbauwerk-X;4.62894423246952;31.9339065571004;Kloster_Domina_Rondra_trans_Aquae
Bergwachters Silbermine;Sonstige_Werkstaette-X;6.65340477982326;34.6558165987552;
Gut Corrhenstein;Sonstige_Privathaus-X;3.95226186094328;32.9133442283666;
Feracinors Hort;Dorf-X;2.56556135739989;32.7717515352939;
Kupfermine Goldstück;Sonstige_Werkstaette-X;6.57555629191584;34.6988530398214;
Nebliger Turm;Sonstige_Ruine;4.53013653627934;31.9231474468338;
Ruine einer Elfensiedlung;Sonstige_Ruine-X;3.59555673586728;33.4172981512878;
Klosterruine Ralbarul;Sonstige_Ruine-X;6.18631321363281;33.3455362867921;
Burg Ertzelstein;Sonstige_Ruine;7.29156149166476;34.0574135180705;
Perainekloster Loë;Sonstige_Sakralbauwerk;2.85300256688092;32.5668664150647;
Gasthaus "Doppelter Drache";Sonstige_Gaststaette-X;2.84402004904544;32.2145055538347;
Silbermine;Sonstige_Werkstaette-X;6.62945139892867;34.7086466321287;
Tennach;Dorf;2.69131660709649;32.5869156248437;
Burg Misamôr;Festung;10.05931569849588;32.67779111858878;
Taphïrels Turm;Sonstige_Privathaus-X;9.302778672701386;32.75806755882254;
Burg Tizerquell;Festung;7.96824450193694;33.1966846967454;
Wehrtempel Wacht am Dogul;Sonstige_Sakralbauwerk;9.514620025083493;32.04013386226455;Wehrtempel Unserer Herrin Rondra zur Wacht am Dogul
Wulfenthurm;Festung;7.704757312096451;33.0433673754468;
Göttertrutz;Sonstige_Sakralbauwerk;7.670990001865454;32.77376032044882;
Leuentrutz;Festung;6.800118599056691;32.9689674274624;
Festung Wolfenstein;Festung;9.543941736501528;32.54227173929285;Wolfenstein
Yeshinna;Festung-X;8.778688523451546;33.68456646874218;
Ardaritenburg;Festung;9.806688765329723;32.87517855108536;Festung der Ardariten bei Vallusa
Feste Deisterfels;Festung;9.618432834066761;32.0863100545174;
Burg Drachenhaupt;Festung_Karte;7.957309574385456;33.79889087269474;
Gasthaus "Zum Scheideweg";Sonstige_Gaststaette-X;7.96458346309999;33.7811348280154;
Gestüt Neuenberg;Sonstige_Werkstaette;8.048774221759029;32.739763634974;
Kleinwardstein;Festung;7.476633193226467;32.69352450864052;
Milastein;Festung_Karte;9.339802607357266;31.97458273506977;
Grube;Sonstige_Werkstaette-X;9.597473625784;32.1616238263834;
Feste Wettershag;Festung-X;-1.689897;26.809264;
Windischhöh;Festung-X;-2.290426;27.995652;
Burg Silbergreif;Festung-X;-1.717418;27.417070;
Noionitenkloster im Windhag;Sonstige_Sakralbauwerk-X;-1.789533;27.257894;
Grötzenhall;Dorf-X;-2.211329;28.315074;
Zollhaus am Schattengrundpass;Festung-X;-1.714275;27.414677;
Gut Garanoch;Sonstige_Privathaus-X;-2.13049705074674;28.2159166859848;
Akiras;Dorf-X;-.812557;23.366249;
Die Höhlen des Seeogers;Dorf-X;-3.019914;24.135010;
Orakel von Balträa;Sonstige_Sakralbauwerk-X;-2.579616;23.584461;
Tul'ka'var;Dorf-X;-2.118514;23.792846;
Schmugglerposten;Dorf-X;-2.340082;23.651705;
Tempel des Namenlosen;Sonstige_Sakralbauwerk-X;-2.439244;22.736380;
Tempel des Namenlosen;Sonstige_Sakralbauwerk-X;-3.798643;23.790156;
Domizil der Kiranya von Kutaki;Sonstige_Privathaus-X;-2.732717;23.959612;
Leuchtturm auf Phrygaios;Festung-X;-3.011993;22.879963;
Leuchtturm "Endlosblick";Festung-X;-4.436801;23.633790;Endlosblick
Leuchtturm "Fackel der Hoffnung";Festung-X;-1.974793;23.635566;
Sienna;Dorf;-1.463101;23.474086;
Sienna;Sonstige_Ruine;-1.463101;23.474086;
Säulen des Himmels;Sonstige_Ruine;-1.935056;23.757366;
Merymakon;Festung-X;-1.663399;23.393486;
Felsenkloster;Sonstige_Sakralbauwerk-X;-2.579616;23.568322;
Eisenmine;Sonstige_Werkstaette-X;-2.181391;23.702811;
Philosophenschule;Dorf-X;-1.951319;23.716897;
Schloss im Königstann;Festung-X;-1.579562;23.436523;
Eisenmine;Sonstige_Werkstaette-X;-2.034677;23.708190;
Depositum Göttlicher Gnade;Sonstige_Sakralbauwerk-X;-3.966316;23.693879;
Palakar;Sonstige_Ruine;-3.946264;23.728988;
Eremitenhöhle;Dorf-X;-.962763;23.035746;
